file_name;transcription;audio;language;emotion
f_rab010bit;Dite così. No! questa è la mia!;data/wav_corpus/f_rab010bit.wav;italian;anger
f_rab012ait;I giornalisti Inglesi stamattina si svegliano e pensano: ‘Io lo so dove si trova Anna Scott’.;data/wav_corpus/f_rab012ait.wav;italian;anger
f_rab012bit;È in quela casa col portone blue a Notting Hill.;data/wav_corpus/f_rab012bit.wav;italian;anger
f_rab012cit;E poi te ne vai fori con quelle maledette mutande.;data/wav_corpus/f_rab012cit.wav;italian;anger
f_rab013bit;Santo Dio. Io ho un fidanzato.;data/wav_corpus/f_rab013bit.wav;italian;anger
f_rab014ait;E ora da domani ci saranno foto di te su tutti i giornali da qui a Timbuktu.;data/wav_corpus/f_rab014ait.wav;italian;anger
f_rab015ait;Certo, per te una situazione perfetta, vero?;data/wav_corpus/f_rab015ait.wav;italian;anger
f_rab015bit;Minimo imput massima pubblicità.;data/wav_corpus/f_rab015bit.wav;italian;anger
f_rab015cit;Dovunque andrai la gente dirà. Oh, complimenti a te, sei andato a letto con quell'attrice.;data/wav_corpus/f_rab015cit.wav;italian;anger
f_rab015dit;Abbiamo visto le foto.;data/wav_corpus/f_rab015dit.wav;italian;anger
f_rab037ait;Ti rendi conto ch’è la cosa più preziosa che possediamo.;data/wav_corpus/f_rab037ait.wav;italian;anger
f_rab042ait;Io voglio saperlo adesso, quando diavolo vine casa. Adesso!;data/wav_corpus/f_rab042ait.wav;italian;anger
f_rab064ait;Non provare a toccarla.;data/wav_corpus/f_rab064ait.wav;italian;anger
f_rab068bit;Corri qualche rischio. Fai qualche errore!;data/wav_corpus/f_rab068bit.wav;italian;anger
f_rab070bit;Per scoprire cosa è reale e cosa non lo è. Per scoprire quello che tu provi.;data/wav_corpus/f_rab070bit.wav;italian;anger
f_rab082ait;Niente box fuori casa. Capito.;data/wav_corpus/f_rab082ait.wav;italian;anger
f_rab082bit;Niente box. Punto e basta.;data/wav_corpus/f_rab082bit.wav;italian;anger
f_rab083ait;Voi andate a scuola.;data/wav_corpus/f_rab083ait.wav;italian;anger
f_rab083bit;E andrete all'università e avrete una professione.;data/wav_corpus/f_rab083bit.wav;italian;anger
f_rab083cit;Perché non vi farete sfondare il craneo anche voi.;data/wav_corpus/f_rab083cit.wav;italian;anger
f_rab084ait;Avete capito?;data/wav_corpus/f_rab084ait.wav;italian;anger
f_rab084bit;Sono stata chiara?;data/wav_corpus/f_rab084bit.wav;italian;anger
f_rab085bit;Fino ad ora.;data/wav_corpus/f_rab085bit.wav;italian;anger
f_rab087ait;Ma tirati fuori da quell incontro. Rompiti un'altra volta la mano se è necessario.;data/wav_corpus/f_rab087ait.wav;italian;anger
f_rab089cit;Benché avessi paura io non ho detto niente.;data/wav_corpus/f_rab089cit.wav;italian;anger
f_rab090ait;Ma io adesso ti dico che il tuo amico lì venderà la nostra chiave a qualche compare.;data/wav_corpus/f_rab090ait.wav;italian;anger
f_rab090bit;Voglio vedere se questa volta ti comporti come se non te nefregasse un cazzo.;data/wav_corpus/f_rab090bit.wav;italian;anger
f_rab094ait;Che non se ne sta lì a guardare mentre io vengo amonestata.;data/wav_corpus/f_rab094ait.wav;italian;anger
f_rab098ait;Non ha proprio senso che stai qui a fare questo tutto il giorno.;data/wav_corpus/f_rab098ait.wav;italian;anger
f_rab099ait;Il caso è chiuso.;data/wav_corpus/f_rab099ait.wav;italian;anger
f_rab100ait;I fotografi non ci sono più, i tuoi soci non ci sono più, ora non c'è più neanche la ricerca per il Dentrex.;data/wav_corpus/f_rab100ait.wav;italian;anger
f_tri001ait;È tutta colpa mia.;data/wav_corpus/f_tri001ait.wav;italian;sadness
f_tri002ait;Havrei potuto fermarlo.;data/wav_corpus/f_tri002ait.wav;italian;sadness
f_tri004bit;Si svegliava.;data/wav_corpus/f_tri004bit.wav;italian;sadness
f_tri005ait;E saltava giù dal latto.;data/wav_corpus/f_tri005ait.wav;italian;sadness
f_tri005bit;Se ne andava in giro.;data/wav_corpus/f_tri005bit.wav;italian;sadness
f_tri006ait;Si svegliava.;data/wav_corpus/f_tri006ait.wav;italian;sadness
f_tri007ait;Ed era confuso.;data/wav_corpus/f_tri007ait.wav;italian;sadness
f_tri007bit; lo sono.;data/wav_corpus/f_tri007bit.wav;italian;sadness
f_tri008ait;Voglio morire anche io.;data/wav_corpus/f_tri008ait.wav;italian;sadness
f_tri014ait;Io che credevo di essere incinta.;data/wav_corpus/f_tri014ait.wav;italian;sadness
f_tri017ait;Una caramella ce l’ha?;data/wav_corpus/f_tri017ait.wav;italian;sadness
f_tri018ait;Mami ti manda milioni e milioni di baci.;data/wav_corpus/f_tri018ait.wav;italian;sadness
f_tri023ait;Tranne l’unica cosa che volevo.;data/wav_corpus/f_tri023ait.wav;italian;sadness
f_tri027ait;Se mai sono preoccupata per Greg se è una cosa che se lui non c’è la fa.;data/wav_corpus/f_tri027ait.wav;italian;sadness
f_tri032ait;Al fatto che Katy é morta.;data/wav_corpus/f_tri032ait.wav;italian;sadness
f_tri032bit;Ai poveri Anabet e Jimmy ecco.;data/wav_corpus/f_tri032bit.wav;italian;sadness
f_tri033ait;Ho preso Michael ieri sera.;data/wav_corpus/f_tri033ait.wav;italian;sadness
f_tri033bit;E sono andata in un Hotel.;data/wav_corpus/f_tri033bit.wav;italian;sadness
f_tri034ait;Non lo so Jimmy.;data/wav_corpus/f_tri034ait.wav;italian;sadness
f_tri040ait;Mi dispiace davvero.;data/wav_corpus/f_tri040ait.wav;italian;sadness
f_tri040bit;Per le sofferenze terribili che vi ho procurato.;data/wav_corpus/f_tri040bit.wav;italian;sadness
f_tri040cit;Davvero mi dispiace davvero.;data/wav_corpus/f_tri040cit.wav;italian;sadness
f_tri041ait;Tutto mi dispiace.;data/wav_corpus/f_tri041ait.wav;italian;sadness
f_tri043ait;Non sono mai stati aperti.;data/wav_corpus/f_tri043ait.wav;italian;sadness
f_tri043bit;Non esiste niente.;data/wav_corpus/f_tri043bit.wav;italian;sadness
f_tri043cit;Non cè nessuna cospirazione John.;data/wav_corpus/f_tri043cit.wav;italian;sadness
f_tri044ait;Non c’è nessun William Parker. ;data/wav_corpus/f_tri044ait.wav;italian;sadness
f_tri044bit;Non è reale, è solo nella tua mente.;data/wav_corpus/f_tri044bit.wav;italian;sadness
f_tri045bit;Sei malato.;data/wav_corpus/f_tri045bit.wav;italian;sadness
f_tri045cit;Sei malato John.;data/wav_corpus/f_tri045cit.wav;italian;sadness
f_tri046ait;Ha detto che se tu avessi detto questo …;data/wav_corpus/f_tri046ait.wav;italian;sadness
f_tri046bit;Ha dei documenti per il ricovero coatto da farmi firmare.;data/wav_corpus/f_tri046bit.wav;italian;sadness
f_tri049ait;Peró le mie, le mie figlie.;data/wav_corpus/f_tri049ait.wav;italian;sadness
f_tri049bit;È così ingiusto per le babine ;data/wav_corpus/f_tri049bit.wav;italian;sadness
f_tri052ait;Comunque non ho …;data/wav_corpus/f_tri052ait.wav;italian;sadness
f_tri052bit;Ma in parte molto di quello che scrivono su di me.;data/wav_corpus/f_tri052bit.wav;italian;sadness
f_tri054ait;Un’alta delusione.;data/wav_corpus/f_tri054ait.wav;italian;sadness
f_tri054cit;Che se ne va.;data/wav_corpus/f_tri054cit.wav;italian;sadness
f_tri055ait;Fantastica, sì davvero fantastica.;data/wav_corpus/f_tri055ait.wav;italian;sadness
f_tri056ait;C'erano questi monaci che cantavano.;data/wav_corpus/f_tri056ait.wav;italian;sadness
f_tri056bit;Ma non mi sono imozionata per niente.;data/wav_corpus/f_tri056bit.wav;italian;sadness
f_tri056cit;Capisci?;data/wav_corpus/f_tri056cit.wav;italian;sadness
f_tri057ait;Niente di più importante. Ti richiamo dopo. Va bene?;data/wav_corpus/f_tri057ait.wav;italian;sadness
f_tri071ait;Fiera di tutto ciò che faccio.;data/wav_corpus/f_tri071ait.wav;italian;sadness
m_ans002ait;Uno ha cercato di aggredirmi ed io, le ho tirato un pugno e lui mi ha tagliato.;data/wav_corpus/m_ans002ait.wav;italian;fear
m_ans003ait;Io stavo andando verso la mia macchina.;data/wav_corpus/m_ans003ait.wav;italian;fear
m_ans003bit;Io dico: Non fumo. Lui dice: Ne anch'io. E allora.;data/wav_corpus/m_ans003bit.wav;italian;fear
m_ans003cit;Sento il cuore che si mette a dare mille perchè lì non c’è nessuno oltre a noi due.;data/wav_corpus/m_ans003cit.wav;italian;fear
m_ans007ait;Ah il rapinatore, lo so come funziona il tuo cervello, lo so.;data/wav_corpus/m_ans007ait.wav;italian;fear
m_ans007bit;Io torno a casa tutto insanguinato la notte che Katty viene uccisa.;data/wav_corpus/m_ans007bit.wav;italian;fear
m_ans007cit;E l’assassino sono io vero?;data/wav_corpus/m_ans007cit.wav;italian;fear
m_ans008ait;Io non mi fido più ne anche della mia mente, devo avvertirti.;data/wav_corpus/m_ans008ait.wav;italian;fear
m_ans011ait;Cazzo sta succedendo. Dove sono.;data/wav_corpus/m_ans011ait.wav;italian;fear
m_ans012ait;Dove diavolo siamo!;data/wav_corpus/m_ans012ait.wav;italian;fear
m_ans013ait;Non lo so.;data/wav_corpus/m_ans013ait.wav;italian;fear
m_ans014ait;Perché devo dirti il mio nome?;data/wav_corpus/m_ans014ait.wav;italian;fear
m_ans014bit;Che cosa ci faccio qui.;data/wav_corpus/m_ans014bit.wav;italian;fear
m_ans015ait;Non ricordo niente.;data/wav_corpus/m_ans015ait.wav;italian;fear
m_ans015bit;Sono andato al letto nel mio appartamento e mi risveglio in questo posto di merda.;data/wav_corpus/m_ans015bit.wav;italian;fear
m_ans017ait;Non voglio rischiare di romperlo. Lanciami la cassetta.;data/wav_corpus/m_ans017ait.wav;italian;fear
m_ans018ait;È solo solo un brutto scherzo, vero?;data/wav_corpus/m_ans018ait.wav;italian;fear
m_ans020ait;Chi è?!;data/wav_corpus/m_ans020ait.wav;italian;fear
m_ans020bit;Chi sai?!;data/wav_corpus/m_ans020bit.wav;italian;fear
m_ans020cit;Fatti vedere!;data/wav_corpus/m_ans020cit.wav;italian;fear
m_ans020dit;Ti ammazzo figlio di puttana!;data/wav_corpus/m_ans020dit.wav;italian;fear
m_ans021ait;Chi è che parla?;data/wav_corpus/m_ans021ait.wav;italian;fear
m_ans022ait;Piccola sono io. Ti sento.;data/wav_corpus/m_ans022ait.wav;italian;fear
m_ans023ait;William io non pensavo di dover fare questo.;data/wav_corpus/m_ans023ait.wav;italian;fear
m_ans024ait; hai svolto un incarico top secret per il governo.;data/wav_corpus/m_ans024ait.wav;italian;fear
m_ans024bit;Esiste la minaccia di un disastro di proporzioni catastrofiche.;data/wav_corpus/m_ans024bit.wav;italian;fear
m_ans030ait;Con tutto il rispetto, questo è assolutamente ridicolo. Non ha alcun senso!;data/wav_corpus/m_ans030ait.wav;italian;fear
m_ans100ait;Accendi la luce!;data/wav_corpus/m_ans100ait.wav;italian;fear
m_ans101ait;Che cos'è questa puzza tremenda.;data/wav_corpus/m_ans101ait.wav;italian;fear
m_ans103ait;Ho bisogno di te.;data/wav_corpus/m_ans103ait.wav;italian;fear
m_ans104ait;Ne abbemo paura che fossi morto.;data/wav_corpus/m_ans104ait.wav;italian;fear
m_ans105ait;Mi è successa la stessa cosa anche a me.;data/wav_corpus/m_ans105ait.wav;italian;fear
m_ans106ait;Sono stato colpito da scarice elettriche.;data/wav_corpus/m_ans106ait.wav;italian;fear
m_ans107ait;Aiuto!;data/wav_corpus/m_ans107ait.wav;italian;fear
m_ans107bit;Qualcuno mi aiuti!;data/wav_corpus/m_ans107bit.wav;italian;fear
m_ans112ait;Sì, si chiama Sed.;data/wav_corpus/m_ans112ait.wav;italian;fear
m_ans114ait;Che stà succedendo.;data/wav_corpus/m_ans114ait.wav;italian;fear
m_ans115ait;Eh, solo solo il greletto.;data/wav_corpus/m_ans115ait.wav;italian;fear
m_ans119ait;Era un lupo mannaro.;data/wav_corpus/m_ans119ait.wav;italian;fear
m_ans120ait;Io non ho ucciso Katty.;data/wav_corpus/m_ans120ait.wav;italian;fear
m_ans122ait;Lei stava seduta sopra il letto, e …;data/wav_corpus/m_ans122ait.wav;italian;fear
m_ans123ait;Dove sono, nei regno dei morti?;data/wav_corpus/m_ans123ait.wav;italian;fear
m_ans124ait;Chi è!;data/wav_corpus/m_ans124ait.wav;italian;fear
m_ans124bit;Gli ho parlato.;data/wav_corpus/m_ans124bit.wav;italian;fear
m_dis001ait;Come quando si dice: Non è una rivolta, è rabbia.;data/wav_corpus/m_dis001ait.wav;italian;disgust
m_dis002ait;Gardate questa insignificante squallida cosa.;data/wav_corpus/m_dis002ait.wav;italian;disgust
m_dis002bit;Qualquno sa dirme in che somiglia alla foto?;data/wav_corpus/m_dis002bit.wav;italian;disgust
m_dis003ait;Aspetta la vediamo.;data/wav_corpus/m_dis003ait.wav;italian;disgust
m_dis003bit;Quando ho compiuto sei anni il mio miglior amico di allora mi ha ferito con un chiodo arruginito.;data/wav_corpus/m_dis003bit.wav;italian;disgust
m_dis005ait;Davvero? Eppure lo sbirro pensa che ci sia tu dietro tutto questo.;data/wav_corpus/m_dis005ait.wav;italian;disgust
m_dis007ait;Perché ti arrabbi? Guarda che non me ne frega niente.;data/wav_corpus/m_dis007ait.wav;italian;disgust
m_dis008ait;Lieto di esserle stato d'aiuto.;data/wav_corpus/m_dis008ait.wav;italian;disgust
m_dis008bit;Ho un orario di ufficio fisso. Se ci sono ulteriori informazioni che lei habbia bisogno su detti o qualche proverbio.;data/wav_corpus/m_dis008bit.wav;italian;disgust
m_dis008cit;La mia porta è apertissima.;data/wav_corpus/m_dis008cit.wav;italian;disgust
m_dis010ait;Magari la prossima volta che va all'ospedale potrebbe portare anche noi.;data/wav_corpus/m_dis010ait.wav;italian;disgust
m_dis011ait;Bene, nel prenderò nota. C'è altro che posso fare per lei?;data/wav_corpus/m_dis011ait.wav;italian;disgust
m_dis013ait;Non includermi ne ho abbastanza delle convocazioni.;data/wav_corpus/m_dis013ait.wav;italian;disgust
m_dis014ait;Papà starà benissimo. E poi lui a Jou.;data/wav_corpus/m_dis014ait.wav;italian;disgust
m_dis014bit;E sembra che c'è l’abbia anche tu.;data/wav_corpus/m_dis014bit.wav;italian;disgust
m_dis015ait;Mamma ho molto da fare ti prego.;data/wav_corpus/m_dis015ait.wav;italian;disgust
m_dis015bit;Non ho tempo per aiutare questo coso a intentare una causa ridicola e inutile.;data/wav_corpus/m_dis015bit.wav;italian;disgust
m_dis016ait;Questa è la mutazione mamma. Il miracolo della genetica è che non sono te.;data/wav_corpus/m_dis016ait.wav;italian;disgust
m_dis018bit;Io vivo con te a so quanto studi o dovrei dire non studi. Eppure vai meglio di me.;data/wav_corpus/m_dis018bit.wav;italian;disgust
m_dis019ait;Lasciamo perdere.;data/wav_corpus/m_dis019ait.wav;italian;disgust
m_dis020bit;Perché più apprendo e più potrò avere la risposta giusta al momento giusto e salvare delle vite.;data/wav_corpus/m_dis020bit.wav;italian;disgust
m_dis021ait;Ma chiedi a chi ti pare.;data/wav_corpus/m_dis021ait.wav;italian;disgust
m_dis021bit;Se vogliono avere uno stronzo al loro fianco.;data/wav_corpus/m_dis021bit.wav;italian;disgust
m_dis023bit;È perché tuo padre era dottore e suo padre era dottore?;data/wav_corpus/m_dis023bit.wav;italian;disgust
m_dis023cit;È una cosa genetica?;data/wav_corpus/m_dis023cit.wav;italian;disgust
m_dis035ait;Saddam, si chiama Saddam. Ah questo è fantastico Bruce.;data/wav_corpus/m_dis035ait.wav;italian;disgust
m_dis035bit;Certo, appunterò una medaglia su un iracheno che si chiama Sandam.;data/wav_corpus/m_dis035bit.wav;italian;disgust
m_dis043ait;Li costruisce i quartieri, non li vuole distruggere.;data/wav_corpus/m_dis043ait.wav;italian;disgust
m_dis044ait;Ho smarrito un ricorso importante. Questa è la loro versione.;data/wav_corpus/m_dis044ait.wav;italian;disgust
m_dis044bit;Vuole sentire la mia?;data/wav_corpus/m_dis044bit.wav;italian;disgust
m_dis101ait;O no potremmo anche convincere Alma a lasciarci adottare le mie figlie.;data/wav_corpus/m_dis101ait.wav;italian;disgust
m_dis103ait;A mantenere la baracca pensarebbe tuo suocero.;data/wav_corpus/m_dis103ait.wav;italian;disgust
m_dis104ait;E dai rubinetti uscirebbe il miele. Eh bravo genio. Un’idea geniale. Complimenti.;data/wav_corpus/m_dis104ait.wav;italian;disgust
m_dis105ait;Non ti ho detto neanche che la mia ultima ragazza era una femminista vegetariana.;data/wav_corpus/m_dis105ait.wav;italian;disgust
m_dis107ait;Ma Gerry non può obbligarci a fare cose vietate dalla legge.;data/wav_corpus/m_dis107ait.wav;italian;disgust
m_dis108ait;Della morte di un pedofilo non frega niente a nessuno. Perché non dire la verità.;data/wav_corpus/m_dis108ait.wav;italian;disgust
m_dis109ait;Oh, ne possiamo parlare, ma non andiamo avanti con il lavoro.;data/wav_corpus/m_dis109ait.wav;italian;disgust
m_dis110ait;Martin scusa non puoi occupartene tu.;data/wav_corpus/m_dis110ait.wav;italian;disgust
m_gio001ait; è un'idiota.;data/wav_corpus/m_gio001ait.wav;italian;happiness
m_gio001bit;È sempre stato un ideota.;data/wav_corpus/m_gio001bit.wav;italian;happiness
m_gio002bit;Fammi gli auguri.;data/wav_corpus/m_gio002bit.wav;italian;happiness
m_gio003bit;Ho dei veri e propri classici.;data/wav_corpus/m_gio003bit.wav;italian;happiness
m_gio004ait;Sarebbe eccitante però non trovi se, se uno famoso entrasse nel negozio.;data/wav_corpus/m_gio004ait.wav;italian;happiness
m_gio005ait;Vado solo.;data/wav_corpus/m_gio005ait.wav;italian;happiness
m_gio005bit;Mi ha davero ipnotizzato Sed.;data/wav_corpus/m_gio005bit.wav;italian;happiness
m_gio010ait;Mi ha detto già qualunque cazzata.;data/wav_corpus/m_gio010ait.wav;italian;happiness
m_gio010bit;Cristo santo.;data/wav_corpus/m_gio010bit.wav;italian;happiness
m_gio014ait;Tutti hanno un’idea personale di quello che credono sia il paradiso.;data/wav_corpus/m_gio014ait.wav;italian;happiness
m_gio015ait;Accidenti che signora simpatica.;data/wav_corpus/m_gio015ait.wav;italian;happiness
m_gio016ait;Noioso da morire.;data/wav_corpus/m_gio016ait.wav;italian;happiness
m_gio017ait; è meraviglioso ;data/wav_corpus/m_gio017ait.wav;italian;happiness
m_gio018ait;Rilassati lo so. A che scopo essere matto se non ti puoi divertire.;data/wav_corpus/m_gio018ait.wav;italian;happiness
m_gio022ait;Dio  vi voglio bene.;data/wav_corpus/m_gio022ait.wav;italian;happiness
m_gio044ait;E poi mangiava una montagna di pure di patate.;data/wav_corpus/m_gio044ait.wav;italian;happiness
m_gio046ait;Potrai anche rimediare una trombetta e correrli indiatro intorno al ring.;data/wav_corpus/m_gio046ait.wav;italian;happiness
m_gio049ait;La gente non lo identificherà come personaggio di colore.;data/wav_corpus/m_gio049ait.wav;italian;happiness
m_gio049bit; andiamo.;data/wav_corpus/m_gio049bit.wav;italian;happiness
m_gio056ait;Grazie non ho altre domande.;data/wav_corpus/m_gio056ait.wav;italian;happiness
m_gio058ait;Signor Wheeler è magnifico e straordinario.;data/wav_corpus/m_gio058ait.wav;italian;happiness
m_gio062ait;Capisco la tua logica. Mezzo cappucino in arrivo.;data/wav_corpus/m_gio062ait.wav;italian;happiness
m_gio100ait;Queste sono le parole migliori che potevano uscire.;data/wav_corpus/m_gio100ait.wav;italian;happiness
m_gio103ait;È questo il modo di parlare a unospite?;data/wav_corpus/m_gio103ait.wav;italian;happiness
m_gio108ait;Ho perso il conto.;data/wav_corpus/m_gio108ait.wav;italian;happiness
m_gio109ait;Arriverai, certo.;data/wav_corpus/m_gio109ait.wav;italian;happiness
m_gio110ait;Non sei meno ;data/wav_corpus/m_gio110ait.wav;italian;happiness
m_gio111ait;Ecco la seconda più grande invenzione.;data/wav_corpus/m_gio111ait.wav;italian;happiness
m_gio113ait;Fantastico Larry. È meraviglioso, andremo daccordo vedrai.;data/wav_corpus/m_gio113ait.wav;italian;happiness
m_gio114ait;È un piacere vederti.;data/wav_corpus/m_gio114ait.wav;italian;happiness
m_gio115ait;Guarda che meraviglia.;data/wav_corpus/m_gio115ait.wav;italian;happiness
m_gio116ait;L’hai centrato!;data/wav_corpus/m_gio116ait.wav;italian;happiness
m_gio117ait;Sei un grande!;data/wav_corpus/m_gio117ait.wav;italian;happiness
m_gio118ait;Dave tu hai una vaga idea di che storia di successo sei diventato.;data/wav_corpus/m_gio118ait.wav;italian;happiness
m_gio119ait;Però tu Jimmy, guardi Brenda come se volessi staccarli il naso e farglielo mangiare.;data/wav_corpus/m_gio119ait.wav;italian;happiness
m_gio120ait;Non no no, stai fresca figurati ;data/wav_corpus/m_gio120ait.wav;italian;happiness
m_gio121ait;Stava andando verso la sua macchina per tornare a casa.;data/wav_corpus/m_gio121ait.wav;italian;happiness
m_gio122ait;Forse c'è una critica.;data/wav_corpus/m_gio122ait.wav;italian;happiness
m_gio123ait;Credevo che il paradiso fosse avere dei bambini.;data/wav_corpus/m_gio123ait.wav;italian;happiness
m_gio124ait;Ah sì diceva così.;data/wav_corpus/m_gio124ait.wav;italian;happiness
m_gio125ait;Signora mi dispiace ma temo che ci sia un malinteso.;data/wav_corpus/m_gio125ait.wav;italian;happiness
m_gio127ait;Non sta mai seduta calma per un momento.;data/wav_corpus/m_gio127ait.wav;italian;happiness
m_gio128ait;No lo so perché.;data/wav_corpus/m_gio128ait.wav;italian;happiness
m_gio129ait;Mi sente un po' sciocco a dargliela di persona.;data/wav_corpus/m_gio129ait.wav;italian;happiness
m_gio130ait;Non è così, l’ho usato, soltanto per ripulire.;data/wav_corpus/m_gio130ait.wav;italian;happiness
m_gio132ait;Te ricordi che stavo solo scherzando.;data/wav_corpus/m_gio132ait.wav;italian;happiness
m_gio133ait;C’ha creduto eh! non era male ;data/wav_corpus/m_gio133ait.wav;italian;happiness
m_gio134ait;Ok lo conosco il tipo.;data/wav_corpus/m_gio134ait.wav;italian;happiness
m_gio135ait;Ah  devo occuparmi di una ragazza.;data/wav_corpus/m_gio135ait.wav;italian;happiness
m_gio136ait;Senza cielo ciò ne doveo immaginarme.;data/wav_corpus/m_gio136ait.wav;italian;happiness
m_gio137ait; grazie signora.;data/wav_corpus/m_gio137ait.wav;italian;happiness
m_gio138ait;Su questo non ci piove.;data/wav_corpus/m_gio138ait.wav;italian;happiness
m_gio139ait;Il vecchio Don è inutile come le tete su un cinghiale maschio.;data/wav_corpus/m_gio139ait.wav;italian;happiness
m_gio140ait;Tutti hanno un’idea personale di quello che credono sia il paradiso.;data/wav_corpus/m_gio140ait.wav;italian;happiness
m_rab002ait;Una passeggiata.;data/wav_corpus/m_rab002ait.wav;italian;anger
m_rab002bit;Tutto qui? Una passeggiata.;data/wav_corpus/m_rab002bit.wav;italian;anger
m_rab006ait;È stato fatto per te.;data/wav_corpus/m_rab006ait.wav;italian;anger
m_rab006bit;Perché tu potesti salvarti.;data/wav_corpus/m_rab006bit.wav;italian;anger
m_rab006cit;È stato fatto per amore.;data/wav_corpus/m_rab006cit.wav;italian;anger
m_rab007ait;Ho avuto il premio per la mia esibizione.;data/wav_corpus/m_rab007ait.wav;italian;anger
m_rab009ait;Credi che me lo avrebbero dato se fossi stato cosí.;data/wav_corpus/m_rab009ait.wav;italian;anger
m_rab010bit;E questo mi fa incazzare di bruto.;data/wav_corpus/m_rab010bit.wav;italian;anger
m_rab019cit;Se poi continuate a somministrarcele queste belle idiozie liberali.;data/wav_corpus/m_rab019cit.wav;italian;anger
m_rab019dit;Tutti si voltano dall’altra parte mentre il paese sta marcendo dal didentro.;data/wav_corpus/m_rab019dit.wav;italian;anger
m_rab019fit;Centotrentanni! Ma quanto tempo gli serve per riuscire ad integrarsi?;data/wav_corpus/m_rab019fit.wav;italian;anger
m_rab020ait;Non sono più un bambino di quattordici anni lo sai.;data/wav_corpus/m_rab020ait.wav;italian;anger
m_rab021ait;Zitti! Cazzo!;data/wav_corpus/m_rab021ait.wav;italian;anger
m_rab021bit;È di mia figlia che si stà parlando.;data/wav_corpus/m_rab021bit.wav;italian;anger
m_rab021cit;Dovete stare zitti!;data/wav_corpus/m_rab021cit.wav;italian;anger
m_rab022ait;Che diavolo c'ero venuto a fare.;data/wav_corpus/m_rab022ait.wav;italian;anger
m_rab045ait;Ma si guardi cazzo, lei è uno sposto.;data/wav_corpus/m_rab045ait.wav;italian;anger
m_rab045bit;Da lezioni ha me sulla vita.;data/wav_corpus/m_rab045bit.wav;italian;anger
m_rab046ait;Esatto è morta cazzo. Sua moglie creppa e lei s’incassa le sue fiscie e va via.;data/wav_corpus/m_rab046ait.wav;italian;anger
m_rab047ait;L’ha persa. Ha perso una grossa mano. Molte persone perdono una mano come questa ma hanno il fegato di ritornare in pista.;data/wav_corpus/m_rab047ait.wav;italian;anger
m_rab050ait;Ma perché credi che faccia così Jerry? Ti hè venuto il sospetto cazzo.;data/wav_corpus/m_rab050ait.wav;italian;anger
m_rab053cit;E tu e i tuoi colleghi mi vedete come un caso pietoso.;data/wav_corpus/m_rab053cit.wav;italian;anger
m_rab055ait;Io non te biasimo! Quio non si parla di te cazzone di un matematico.;data/wav_corpus/m_rab055ait.wav;italian;anger
m_rab055bit;È un bravo ragazzo!;data/wav_corpus/m_rab055bit.wav;italian;anger
m_rab055cit;Ve io non lascerò che tu lo faccia brandelli come ha cercato di fare a brandelli me ora.;data/wav_corpus/m_rab055cit.wav;italian;anger
m_rab055dit;Non lascerò che tu lo faccia sentire un fallito.;data/wav_corpus/m_rab055dit.wav;italian;anger
m_rab064bit;Io torno a casa quando o finite non un istante prima. È chiaro!?;data/wav_corpus/m_rab064bit.wav;italian;anger
m_rab067ait;O ti faccio a ffettine con questo!;data/wav_corpus/m_rab067ait.wav;italian;anger
m_rab070ait;E allora perché non mi dici quello che stai pensando!;data/wav_corpus/m_rab070ait.wav;italian;anger
m_rab084ait;E invece dovresti chiederlo!;data/wav_corpus/m_rab084ait.wav;italian;anger
m_rab087ait;Non mi interessa se lo ami!;data/wav_corpus/m_rab087ait.wav;italian;anger
m_rab089bit;C'è un autobus piano di morti!;data/wav_corpus/m_rab089bit.wav;italian;anger
m_rab096bit;Io voglio fare il medico questo non è un gioco per me.;data/wav_corpus/m_rab096bit.wav;italian;anger
m_rab097ait;Questo non è un passatempo.;data/wav_corpus/m_rab097ait.wav;italian;anger
m_rab097bit;Questa è una cosa molto seria.;data/wav_corpus/m_rab097bit.wav;italian;anger
m_rab102bit;Deve solo controllare che la sua testa sia un cazzo e stia attaccata al collo.;data/wav_corpus/m_rab102bit.wav;italian;anger
m_rab115ait;Un incontro interrotto dall’arbitro fa pena.;data/wav_corpus/m_rab115ait.wav;italian;anger
m_rab121ait;Cosa vorrebbe dire.;data/wav_corpus/m_rab121ait.wav;italian;anger
m_tri001ait;Ci può sentire.;data/wav_corpus/m_tri001ait.wav;italian;sadness
m_tri001bit;Così solo, sai fare del male a qualcuno.;data/wav_corpus/m_tri001bit.wav;italian;sadness
m_tri002ait;Ti fà sentire e come.;data/wav_corpus/m_tri002ait.wav;italian;sadness
m_tri002bit;Un alieno.;data/wav_corpus/m_tri002bit.wav;italian;sadness
m_tri004ait;Quando sono uscito di galera.;data/wav_corpus/m_tri004ait.wav;italian;sadness
m_tri004bit;Sai dopo ;data/wav_corpus/m_tri004bit.wav;italian;sadness
m_tri004eit;Che per me quando ero in prigione.;data/wav_corpus/m_tri004eit.wav;italian;sadness
m_tri005ait;Le volevo bene.;data/wav_corpus/m_tri005ait.wav;italian;sadness
m_tri005bit;Soprattutto.;data/wav_corpus/m_tri005bit.wav;italian;sadness
m_tri005cit;Perché a quel tavolo di cucina quella sera.;data/wav_corpus/m_tri005cit.wav;italian;sadness
m_tri005dit;Era come se fossimo le ultime due pessone sulla terra.;data/wav_corpus/m_tri005dit.wav;italian;sadness
